num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
15,3,al,336,1.0,606,109,20303,16.644,2.992,8.662,40
15,3,nl,336,1.0,564,75,12183,23.919,3.182,14.095,64
15,3,mk,336,1.0,753,78,16222,25.699,2.663,12.543,44
15,3,it,336,1.0,790,96,16218,29.091,3.537,13.16,58
15,3,il,336,1.0,502,86,16138,18.008,3.087,10.033,52
15,3,cz,335,0.997,603,68,12065,25.572,2.885,12.055,58
15,3,tr,336,1.0,487,76,16117,18.416,2.876,9.734,59
15,3,lu,336,1.0,565,78,12139,21.965,3.033,14.12,55
15,3,at,336,1.0,502,66,12178,25.092,3.3,10.037,57
15,3,fi,334,0.994,1433,115,20213,29.508,2.368,20.475,42
15,3,cy,336,1.0,558,77,12153,20.547,2.837,11.154,57
15,3,gr,336,1.0,451,77,8328,16.199,2.764,7.521,48
15,3,no,336,1.0,791,97,12175,20.143,2.469,13.189,50
15,3,de1,335,0.997,659,76,12261,27.127,3.129,16.47,61
15,4,pl,334,0.994,966,67,16070,45.078,3.127,32.199,53
15,4,bg,335,0.997,522,80,16214,18.264,2.8,13.046,47
15,4,az,336,1.0,590,81,12117,22.327,3.065,14.752,51
15,4,lv,336,1.0,835,97,20153,22.064,2.562,16.705,44
15,4,sk,336,1.0,557,78,12230,20.534,2.874,13.934,52
15,4,be,336,1.0,769,89,16173,23.399,2.709,19.22,59
15,4,at,336,1.0,566,66,12165,29.35,3.422,18.868,56
15,4,fr2,336,1.0,541,83,16106,17.599,2.702,10.811,44
15,4,ch,336,1.0,580,77,16111,24.589,3.267,14.49,56
15,4,fr1,336,1.0,587,88,12213,18.683,2.8,11.744,45
15,4,ge,335,0.997,896,78,16235,35.823,3.12,22.39,58
15,4,me,336,1.0,655,97,16133,20.826,3.086,13.091,55
15,4,cz,336,1.0,553,75,12139,23.441,3.182,13.813,55
15,4,by,336,1.0,679,86,20130,22.098,2.784,16.968,42
15,4,de1,336,1.0,515,78,12108,21.195,3.212,17.158,57
15,5,mt,335,0.997,1061,110,8324,25.599,2.655,15.15,56
15,5,mk,336,1.0,1301,123,16211,34.364,3.249,21.682,71
15,5,me,336,1.0,603,111,16168,15.338,2.825,10.043,67
15,5,il,336,1.0,743,88,16181,24.78,2.917,14.868,74
15,5,ch,336,1.0,700,77,8957,25.807,2.837,14.009,76
15,5,am,335,0.997,660,95,8190,20.543,2.956,13.206,76
15,5,fi,330,0.982,1008,152,20294,20.747,3.129,14.396,60
15,5,se,335,0.997,983,138,20139,25.026,3.513,16.386,78
15,5,no,336,1.0,820,130,12196,20.491,3.25,13.661,79
15,5,az,335,0.997,721,103,12171,22.443,3.204,14.428,69
15,5,pt,335,0.997,1221,115,16129,32.883,3.096,24.428,70
15,5,fr2,335,0.997,917,95,16154,27.308,2.83,15.28,63
15,5,tr,335,0.997,700,97,12834,22.779,3.158,13.993,76
15,5,fr1,336,1.0,965,105,16108,30.031,3.267,19.306,61
15,5,lv,336,1.0,923,138,16192,20.85,3.116,18.467,77
15,6,lu,336,1.0,597,82,20205,21.422,2.944,14.919,63
15,6,ge,336,1.0,762,88,16237,26.008,3.005,19.042,64
15,6,pt,336,1.0,586,92,16286,16.097,2.539,11.728,52
15,6,ee,334,0.994,1140,88,16212,37.109,2.865,22.796,47
15,6,al,336,1.0,728,118,12328,18.886,3.059,14.569,64
15,6,cz,336,1.0,521,84,12145,18.719,3.015,13.036,67
15,6,hr,336,1.0,656,88,12141,19.976,2.693,13.127,60
15,6,ua,336,1.0,549,90,12179,16.345,2.681,10.974,60
15,6,lt,336,1.0,666,91,20202,21.194,2.895,13.322,48
15,6,de1,334,0.994,535,74,12528,22.011,3.047,13.364,66
15,6,uk,336,1.0,607,82,16197,21.804,2.944,15.185,66
15,6,fr1,336,1.0,627,106,12162,19.964,3.373,12.549,61
15,6,is,335,0.997,780,95,8283,22.296,2.714,15.607,52
15,6,lv,336,1.0,634,96,12172,18.127,2.743,12.689,44
15,6,pl,336,1.0,836,78,20137,33.456,3.1,20.91,66
15,7,gr,336,1.0,567,84,20163,18.038,2.657,9.448,53
15,7,sk,335,0.997,662,82,12080,21.562,2.67,11.038,46
15,7,at,336,1.0,625,69,12155,27.343,3.019,12.5,68
15,7,fi,334,0.994,732,110,12272,15.063,2.265,12.194,48
15,7,nl,336,1.0,689,76,12237,29.212,3.245,22.952,74
15,7,lu,336,1.0,592,76,8199,22.399,2.876,14.799,67
15,7,uk,334,0.994,659,88,12194,20.978,2.8,16.482,56
15,7,hu,336,1.0,583,77,20156,23.32,3.08,11.66,69
15,7,rs,335,0.997,696,88,12268,20.295,2.567,11.597,55
15,7,se,336,1.0,1001,102,20167,25.469,2.609,20.011,64
15,7,az,336,1.0,760,85,12200,25.962,2.902,15.206,71
15,7,by,336,1.0,540,88,16168,15.427,2.514,8.999,57
15,7,lt,336,1.0,473,93,8133,13.518,2.657,7.885,62
15,7,am,336,1.0,775,81,16175,26.453,2.766,15.494,66
15,7,es,334,0.994,515,121,8178,12.651,2.972,8.585,61
15,8,rs,336,1.0,538,85,20160,16.736,2.644,8.966,63
15,8,il,334,0.994,588,76,20185,22.24,2.876,11.755,58
15,8,cz,336,1.0,472,76,8171,19.445,3.109,9.445,60
15,8,tr,335,0.997,679,78,12218,26.418,3.033,13.586,61
15,8,pl,336,1.0,376,69,12108,16.457,3.019,7.523,52
15,8,az,336,1.0,639,76,12177,23.526,2.8,12.771,57
15,8,at,335,0.997,601,68,12180,28.068,3.173,12.029,60
15,8,lt,335,0.997,884,95,12274,27.505,2.956,14.735,46
15,8,ch,336,1.0,679,76,16192,26.403,2.956,13.579,62
15,8,fi,336,1.0,870,137,20219,16.467,2.592,12.434,53
15,8,by,336,1.0,657,95,13774,20.454,2.956,10.957,43
15,8,md,335,0.997,1104,101,17164,27.594,2.525,15.768,58
15,8,bg,332,0.988,661,78,8129,22.565,2.663,11.014,57
15,8,fr1,335,0.997,827,87,12168,24.642,2.591,16.545,51
15,8,de1,336,1.0,651,81,8173,25.312,3.15,16.272,59
15,9,es,332,0.988,522,107,12204,15.542,3.187,10.435,55
15,9,ie,336,1.0,747,111,12231,21.33,3.171,14.931,48
15,9,uk,328,0.976,729,100,8150,28.361,3.889,18.232,65
15,9,al,336,1.0,624,115,12222,15.89,2.927,10.404,64
15,9,bg,336,1.0,535,97,12236,14.986,2.716,10.704,65
15,9,il,336,1.0,767,79,16081,29.82,3.072,19.17,72
15,9,az,336,1.0,736,88,12152,23.423,2.8,18.404,63
15,9,pt,336,1.0,678,108,16207,20.639,3.287,13.563,49
15,9,fr1,336,1.0,588,98,16151,21.095,3.518,14.691,70
15,9,am,336,1.0,599,88,12183,19.059,2.8,14.975,69
15,9,se,336,1.0,889,100,20206,21.456,2.414,14.815,50
15,9,dk,336,1.0,667,93,12153,20.759,2.893,13.345,71
15,9,pl,336,1.0,947,91,12179,32.336,3.107,23.675,66
15,9,rs,336,1.0,829,107,12179,21.906,2.826,16.586,62
15,9,hr,333,0.991,532,93,8220,15.203,2.657,10.642,61
15,10,mt,336,1.0,573,90,20267,15.727,2.471,9.549,50
15,10,nl,335,0.997,754,77,20166,31.061,3.171,18.859,53
15,10,de2,336,1.0,821,68,16121,42.592,3.526,27.38,75
15,10,uk,336,1.0,676,86,12148,23.067,2.937,16.888,53
15,10,gr,335,0.997,747,79,12177,25.523,2.698,14.949,56
15,10,sk,336,1.0,459,81,20240,15.304,2.7,9.183,60
15,10,lt,334,0.994,774,88,12235,23.55,2.678,15.476,61
15,10,by,336,1.0,977,92,16160,29.728,2.8,19.535,61
15,10,si,336,1.0,670,77,12270,22.341,2.567,13.405,66
15,10,am,334,0.994,713,80,12136,24.946,2.8,17.819,53
15,10,cy,336,1.0,891,80,16120,34.644,3.111,22.271,53
15,10,se,335,0.997,809,100,20224,19.529,2.414,13.484,50
15,10,is,335,0.997,758,100,12206,20.416,2.692,15.166,45
15,10,ge,335,0.997,804,78,12165,29.603,2.874,20.088,52
15,10,it,336,1.0,647,78,12217,23.844,2.874,12.944,62
