num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
40,3,it,936,1.0,56,56,121,2.056,2.041,0.94,135
40,3,ge,936,1.0,61,58,146,2.179,2.056,1.229,141
40,3,ie,936,1.0,68,68,122,1.794,1.792,1.134,108
40,3,me,936,1.0,86,86,142,2.51,2.503,1.437,147
40,3,am,936,1.0,60,57,133,2.049,1.933,1.209,115
40,3,lt,936,1.0,67,66,119,1.972,1.935,1.121,116
40,3,bg,936,1.0,61,58,127,1.961,1.854,1.022,129
40,3,tr,936,1.0,58,57,105,2.149,2.117,1.157,147
40,3,ch,936,1.0,54,49,106,2.168,1.95,1.09,135
40,3,fi,936,1.0,105,104,159,2.079,2.059,1.5,112
40,3,lu,936,1.0,58,57,107,2.125,2.097,1.444,122
40,3,mt,936,1.0,72,68,177,1.925,1.829,1.022,112
40,3,pt,936,1.0,66,67,139,1.851,1.866,1.108,147
40,3,fr1,936,1.0,62,58,116,2.042,1.917,1.235,154
40,3,cy,936,1.0,56,56,110,2.128,2.12,1.124,126
40,3,pl,936,1.0,55,49,108,2.147,1.93,1.09,137
40,3,at,936,1.0,51,47,106,2.293,2.107,1.023,155
40,3,al,936,1.0,75,68,235,2.005,1.829,1.065,104
40,3,ee,936,1.0,70,68,120,2.057,2.009,1.392,116
40,3,nl,935,0.999,54,51,122,2.278,2.139,1.358,147
40,3,dk,936,1.0,61,61,108,1.958,1.95,1.225,119
40,3,no,936,1.0,73,71,136,1.779,1.742,1.209,103
40,3,by,936,1.0,68,65,133,1.934,1.85,1.132,105
40,3,lv,936,1.0,72,69,129,1.822,1.747,1.199,116
40,3,sk,936,1.0,69,69,114,2.237,2.243,1.147,129
40,3,cz,936,1.0,56,56,107,2.133,2.141,1.116,148
40,3,rs,936,1.0,83,81,119,2.426,2.357,1.389,151
40,3,il,936,1.0,57,56,118,2.12,2.1,1.131,132
40,3,uk,936,1.0,59,57,129,2.08,2.021,1.173,132
40,3,ua,936,1.0,62,58,120,1.941,1.81,1.037,115
40,3,si,936,1.0,69,68,121,2.24,2.21,1.149,126
40,3,fr2,936,1.0,62,58,129,1.989,1.854,1.037,119
40,3,md,936,1.0,93,92,131,2.136,2.112,1.322,146
40,3,de1,936,1.0,58,56,160,2.316,2.229,1.455,142
40,4,az,894,0.955,62,59,115,2.13,2.02,1.244,114
40,4,hu,894,0.955,57,49,165,2.492,2.14,1.141,137
40,4,se,893,0.954,85,89,119,2.137,2.225,1.425,98
40,4,uk,894,0.955,68,74,100,2.29,2.511,1.35,128
40,4,me,894,0.955,64,58,128,1.962,1.777,1.067,94
40,4,cy,894,0.955,57,57,107,2.174,2.166,1.144,118
40,4,fi,893,0.954,96,100,134,1.933,2.011,1.373,90
40,4,rs,894,0.955,65,59,135,2.002,1.808,1.089,98
40,4,pt,894,0.955,82,87,121,2.168,2.296,1.37,106
40,4,lu,894,0.955,62,60,105,2.291,2.235,1.538,134
40,4,si,894,0.955,60,56,118,2.026,1.883,1.004,100
40,4,sk,894,0.955,60,56,117,2.026,1.883,1.004,101
40,4,be,894,0.955,74,77,106,2.311,2.398,1.484,135
40,4,mk,894,0.955,62,57,116,2.008,1.851,1.031,98
40,4,no,894,0.955,92,94,173,2.292,2.335,1.538,97
40,4,lv,894,0.955,86,86,219,2.134,2.136,1.432,105
40,4,dk,886,0.947,77,79,117,2.481,2.544,1.541,131
40,4,mt,894,0.955,70,67,158,1.851,1.78,0.995,97
40,4,fr1,894,0.955,62,62,120,1.978,1.948,1.249,107
40,4,lt,894,0.955,72,67,124,2.062,1.929,1.194,104
40,4,fr2,894,0.955,64,60,105,1.965,1.854,1.06,116
40,4,am,894,0.955,60,58,95,2.047,1.986,1.196,106
40,4,ge,894,0.955,58,56,101,2.123,2.066,1.151,108
40,4,de2,893,0.954,49,47,85,2.529,2.414,1.231,143
40,4,md,894,0.955,73,68,123,1.773,1.656,1.04,86
40,4,gr,892,0.953,61,57,118,2.043,1.9,1.022,114
40,4,hr,892,0.953,60,57,107,2.03,1.917,1.006,100
40,4,is,893,0.954,76,85,132,2.071,2.324,1.263,102
40,4,at,892,0.953,53,47,111,2.447,2.152,1.069,146
40,4,bg,894,0.955,62,57,152,2.048,1.883,1.033,108
40,4,pl,894,0.955,61,56,144,2.372,2.194,1.211,145
40,4,it,893,0.954,57,56,107,2.061,2.008,0.958,118
40,4,ie,893,0.954,80,85,115,2.036,2.168,1.331,88
40,4,cz,892,0.953,57,50,117,2.254,1.979,1.139,127
40,4,tr,152,0.162,55,54,90,2.149,2.113,1.109,34
40,4,ch,892,0.953,58,56,143,2.236,2.171,1.153,137
40,4,ua,893,0.954,62,57,109,1.964,1.805,1.034,104
40,4,ro,892,0.953,62,57,107,1.978,1.82,1.032,101
40,4,de1,894,0.955,58,57,124,2.32,2.28,1.45,130
40,5,am,936,1.0,64,58,159,2.193,1.984,1.282,120
40,5,it,936,1.0,58,56,134,2.148,2.08,0.964,145
40,5,lu,936,1.0,56,57,117,2.076,2.097,1.41,120
40,5,pt,936,1.0,73,76,155,1.911,2.003,1.209,120
40,5,fi,936,1.0,82,87,138,1.616,1.714,1.172,91
40,5,bg,936,1.0,60,57,148,2.001,1.916,0.992,135
40,5,az,936,1.0,59,58,110,2.034,1.984,1.189,114
40,5,nl,936,1.0,52,55,82,2.128,2.258,1.296,144
40,5,tr,936,1.0,59,58,114,2.215,2.175,1.181,121
40,5,ro,936,1.0,62,59,111,1.954,1.871,1.027,113
40,5,sk,936,1.0,57,56,106,1.955,1.916,0.952,117
40,5,rs,936,1.0,63,61,116,1.904,1.859,1.042,106
40,5,se,936,1.0,69,70,104,1.69,1.706,1.155,112
40,5,il,936,1.0,57,57,100,2.063,2.078,1.132,121
40,5,si,936,1.0,57,56,121,1.964,1.916,0.957,127
40,5,dk,936,1.0,61,62,101,1.915,1.934,1.227,115
40,5,no,936,1.0,72,76,116,1.743,1.841,1.199,110
40,5,ch,936,1.0,53,54,103,2.106,2.127,1.069,170
40,5,pl,936,1.0,54,49,121,2.152,1.97,1.071,137
40,5,ua,936,1.0,62,59,113,1.99,1.902,1.029,122
40,5,gr,936,1.0,56,57,98,1.949,1.967,0.941,138
40,5,al,936,1.0,72,67,234,1.954,1.827,1.023,103
40,5,at,936,1.0,51,48,112,2.398,2.255,1.021,169
40,5,uk,936,1.0,61,66,94,2.008,2.181,1.215,130
40,5,ge,936,1.0,58,56,157,2.131,2.06,1.159,133
40,5,de1,936,1.0,55,57,100,2.156,2.223,1.382,139
40,5,hu,936,1.0,50,47,95,2.181,2.037,1.007,148
40,5,de2,936,1.0,47,46,98,2.396,2.361,1.167,162
40,5,lt,936,1.0,71,67,177,2.084,1.965,1.185,102
40,5,hr,936,1.0,59,56,142,2.01,1.916,0.979,124
40,5,mt,936,1.0,68,67,145,1.865,1.827,0.977,103
40,5,fr1,936,1.0,64,63,112,2.016,1.998,1.272,133
40,5,fr2,936,1.0,60,58,103,1.907,1.854,0.994,127
40,5,es,936,1.0,70,67,119,1.879,1.79,1.172,116
40,5,md,936,1.0,70,68,132,1.703,1.647,1.005,88
40,5,mk,936,1.0,57,57,93,1.894,1.884,0.955,134
40,5,by,936,1.0,65,59,164,1.875,1.704,1.082,103
40,5,me,936,1.0,61,59,104,1.862,1.798,1.018,106
40,5,be,936,1.0,62,65,118,1.898,1.98,1.246,121
40,5,lv,936,1.0,82,86,142,2.045,2.136,1.372,116
40,6,ge,920,0.983,66,58,207,2.398,2.094,1.328,128
40,6,de2,921,0.984,52,47,142,2.7,2.444,1.298,164
40,6,lt,919,0.982,69,66,184,2.037,1.935,1.158,98
40,6,bg,919,0.982,61,58,114,1.92,1.824,1.017,112
40,6,ee,920,0.983,68,67,187,2.049,2.026,1.355,128
40,6,dk,920,0.983,65,61,184,2.163,2.016,1.309,126
40,6,es,920,0.983,70,68,135,1.884,1.842,1.159,117
40,6,cy,919,0.982,55,56,107,2.096,2.12,1.107,139
40,6,mt,920,0.983,67,67,116,1.769,1.778,0.952,108
40,6,az,920,0.983,60,58,125,2.068,2.002,1.198,120
40,6,fr2,920,0.983,62,59,136,1.971,1.871,1.036,112
40,6,gr,920,0.983,60,57,106,1.97,1.884,0.994,123
40,6,fi,920,0.983,82,81,146,1.671,1.654,1.169,88
40,6,nl,920,0.983,51,49,98,2.203,2.1,1.285,149
40,6,hu,920,0.983,52,52,85,2.14,2.135,1.042,148
40,6,fr1,920,0.983,60,59,115,1.989,1.95,1.204,124
40,6,be,920,0.983,61,60,117,1.962,1.918,1.227,127
40,6,pt,920,0.983,67,67,143,1.856,1.866,1.11,106
40,6,rs,920,0.983,62,62,97,1.83,1.818,1.04,102
40,6,am,919,0.982,62,57,181,2.148,1.967,1.245,106
40,6,no,919,0.982,70,69,156,1.782,1.747,1.173,105
40,6,by,920,0.983,64,60,126,1.836,1.708,1.075,106
40,6,lv,920,0.983,71,70,147,1.816,1.784,1.187,110
40,6,hr,920,0.983,59,57,98,1.921,1.853,0.985,118
40,6,al,920,0.983,69,68,147,1.841,1.804,0.991,102
40,6,il,273,0.292,55,55,95,2.081,2.062,1.11,39
40,6,md,920,0.983,93,92,140,2.151,2.123,1.332,119
40,6,uk,920,0.983,57,57,109,2.01,2.021,1.134,136
40,6,ch,919,0.982,53,50,114,2.129,2.01,1.059,137
40,6,lu,920,0.983,57,57,139,2.152,2.137,1.435,135
40,6,me,919,0.982,65,66,115,1.906,1.935,1.083,101
40,6,at,919,0.982,50,47,88,2.232,2.083,1.007,167
40,6,it,919,0.982,57,57,97,2.032,2.039,0.947,136
40,6,is,920,0.983,66,67,200,1.89,1.907,1.107,109
40,6,se,919,0.982,68,68,115,1.726,1.733,1.129,103
40,6,cz,920,0.983,55,53,88,2.104,2.047,1.09,132
40,6,tr,920,0.983,56,56,88,2.099,2.1,1.12,136
40,6,de1,920,0.983,54,50,126,2.228,2.053,1.357,130
40,6,ua,920,0.983,62,59,121,1.92,1.826,1.034,120
40,6,pl,920,0.983,55,52,132,2.168,2.048,1.101,135
40,7,hu,936,1.0,59,52,183,2.483,2.204,1.171,126
40,7,me,936,1.0,64,59,140,1.93,1.77,1.072,101
40,7,lv,936,1.0,83,87,130,2.045,2.147,1.381,107
40,7,at,936,1.0,52,47,106,2.347,2.131,1.035,147
40,7,lu,936,1.0,59,57,126,2.166,2.078,1.486,126
40,7,by,936,1.0,70,65,210,1.982,1.837,1.169,95
40,7,nl,936,1.0,53,55,98,2.185,2.258,1.331,126
40,7,az,936,1.0,62,57,164,2.085,1.916,1.24,99
40,7,rs,936,1.0,64,59,130,1.917,1.77,1.065,101
40,7,tr,936,1.0,60,56,129,2.239,2.119,1.194,127
40,7,ua,936,1.0,65,59,152,2.058,1.856,1.091,95
40,7,md,936,1.0,73,68,147,1.744,1.627,1.041,89
40,7,fr2,936,1.0,67,67,124,2.094,2.09,1.119,122
40,7,uk,936,1.0,61,61,117,2.029,2.016,1.228,124
40,7,ro,936,1.0,62,59,114,1.935,1.841,1.034,98
40,7,dk,936,1.0,63,61,153,2.004,1.934,1.264,108
40,7,si,936,1.0,60,56,108,2.0,1.867,1.0,114
40,7,al,936,1.0,88,87,154,2.344,2.324,1.253,129
40,7,pl,936,1.0,54,50,91,2.106,1.95,1.08,140
40,7,se,936,1.0,71,73,133,1.757,1.802,1.186,101
40,7,ie,936,1.0,70,69,107,1.753,1.725,1.169,96
40,7,gr,936,1.0,72,63,260,2.386,2.1,1.193,116
40,7,fi,936,1.0,82,83,139,1.622,1.652,1.165,91
40,7,ch,936,1.0,56,56,97,2.165,2.182,1.121,145
40,7,fr1,936,1.0,66,68,118,2.088,2.139,1.328,118
40,7,sk,936,1.0,60,56,106,1.987,1.867,0.994,112
40,7,cz,936,1.0,57,55,119,2.213,2.124,1.146,129
40,7,pt,936,1.0,77,77,178,2.013,2.015,1.282,107
40,7,hr,936,1.0,61,57,113,2.035,1.9,1.018,113
40,7,bg,936,1.0,60,58,100,1.974,1.901,1.004,108
40,7,ge,936,1.0,56,55,93,2.025,1.986,1.122,112
40,7,de1,936,1.0,60,57,190,2.336,2.223,1.498,136
40,7,lt,936,1.0,73,71,144,2.094,2.036,1.217,103
40,7,de2,936,1.0,48,47,82,2.415,2.35,1.207,163
40,7,mt,936,1.0,88,87,170,2.364,2.324,1.264,124
40,7,mk,936,1.0,61,57,108,1.978,1.837,1.023,103
40,7,is,936,1.0,71,75,118,1.886,2.003,1.177,105
40,7,am,936,1.0,63,58,159,2.115,1.95,1.258,103
40,7,no,936,1.0,71,70,120,1.731,1.717,1.176,92
40,7,es,936,1.0,75,75,145,1.976,1.976,1.25,97
40,8,fr1,915,0.978,64,65,170,2.02,2.044,1.284,107
40,8,il,915,0.978,57,55,141,2.12,2.062,1.131,107
40,8,me,915,0.978,62,57,104,1.886,1.737,1.032,91
40,8,md,915,0.978,81,69,287,1.95,1.671,1.15,86
40,8,ie,914,0.976,67,68,101,1.72,1.745,1.117,86
40,8,dk,915,0.978,63,59,153,2.016,1.902,1.251,101
40,8,fi,915,0.978,97,88,384,1.953,1.769,1.388,97
40,8,ua,915,0.978,63,57,133,1.993,1.793,1.056,108
40,8,ch,911,0.973,59,57,127,2.276,2.201,1.179,130
40,8,at,915,0.978,51,47,94,2.311,2.131,1.019,138
40,8,no,914,0.976,76,71,212,1.878,1.764,1.26,102
40,8,si,915,0.978,60,57,114,1.986,1.9,0.993,105
40,8,hu,914,0.976,52,47,113,2.259,2.037,1.042,128
40,8,pt,915,0.978,71,72,142,1.88,1.897,1.189,100
40,8,mt,915,0.978,88,88,142,2.294,2.303,1.252,114
40,8,de2,914,0.976,51,46,185,2.672,2.392,1.284,161
40,8,cy,915,0.978,56,56,128,2.133,2.12,1.127,115
40,8,fr2,913,0.975,72,69,130,2.185,2.102,1.195,108
40,8,bg,914,0.976,60,57,129,1.981,1.868,1.007,113
40,8,cz,915,0.978,54,49,90,2.117,1.93,1.075,119
40,8,lv,78,0.083,83,89,101,2.066,2.225,1.377,11
40,8,sk,915,0.978,59,57,107,1.983,1.9,0.991,96
40,8,uk,914,0.976,59,58,106,2.006,1.984,1.173,120
40,8,mk,915,0.978,63,58,129,2.029,1.869,1.049,110
40,8,tr,915,0.978,55,51,119,2.161,1.989,1.108,111
40,8,lt,915,0.978,75,72,181,2.191,2.096,1.255,102
40,8,se,915,0.978,72,70,141,1.794,1.75,1.196,107
40,8,ro,915,0.978,62,57,169,1.978,1.807,1.04,102
40,8,al,915,0.978,89,87,154,2.324,2.277,1.269,114
40,8,by,915,0.978,67,59,163,1.913,1.692,1.112,96
40,8,is,914,0.976,68,66,184,1.871,1.813,1.135,95
40,8,hr,914,0.976,59,57,112,1.975,1.9,0.988,103
40,8,rs,915,0.978,61,58,99,1.852,1.767,1.013,103
40,8,az,913,0.975,61,57,161,2.116,1.967,1.226,109
40,8,pl,915,0.978,55,50,99,2.191,1.99,1.101,122
40,8,lu,914,0.976,56,56,119,2.082,2.1,1.388,107
40,8,ge,914,0.976,58,54,141,2.139,2.006,1.152,118
40,8,nl,914,0.976,57,51,166,2.376,2.139,1.416,135
40,8,am,914,0.976,60,57,135,2.058,1.967,1.193,111
40,8,de1,914,0.976,55,55,125,2.195,2.211,1.365,114
40,9,uk,925,0.988,68,75,149,2.411,2.659,1.36,139
40,9,cy,925,0.988,77,75,202,2.954,2.896,1.913,161
40,9,is,922,0.985,77,84,242,2.171,2.357,1.29,116
40,9,es,926,0.989,82,88,124,2.163,2.335,1.358,105
40,9,ro,925,0.988,74,77,105,2.322,2.422,1.476,136
40,9,me,925,0.988,77,78,107,2.322,2.358,1.536,135
40,9,tr,926,0.989,70,68,126,2.741,2.632,1.757,152
40,9,be,925,0.988,70,75,110,2.241,2.417,1.39,138
40,9,mk,926,0.989,85,77,269,2.707,2.461,1.694,123
40,9,il,925,0.988,71,75,98,2.698,2.868,1.764,155
40,9,ua,925,0.988,79,78,186,2.453,2.434,1.572,109
40,9,lv,925,0.988,78,77,169,1.988,1.95,1.308,91
40,9,lu,925,0.988,70,73,103,2.631,2.737,1.754,151
40,9,no,925,0.988,84,88,150,2.084,2.186,1.399,113
40,9,si,925,0.988,70,75,109,2.301,2.479,1.392,127
40,9,az,925,0.988,78,77,110,2.682,2.658,1.943,156
40,9,fr2,925,0.988,76,77,106,2.348,2.365,1.529,136
40,9,de1,926,0.989,66,67,102,2.666,2.722,1.641,151
40,9,pt,923,0.986,74,84,127,2.029,2.291,1.24,113
40,9,dk,926,0.989,71,77,110,2.309,2.502,1.421,124
40,9,ie,925,0.988,77,85,125,2.025,2.24,1.281,105
40,9,bg,926,0.989,72,77,144,2.355,2.502,1.449,130
40,9,se,924,0.987,82,88,132,2.037,2.186,1.367,100
40,9,at,925,0.988,62,66,101,2.758,2.959,1.538,165
40,9,nl,925,0.988,65,67,130,2.802,2.871,1.634,159
40,9,md,925,0.988,86,89,124,2.069,2.143,1.432,100
40,9,sk,925,0.988,74,76,179,2.432,2.512,1.472,135
40,9,am,926,0.989,79,78,115,2.743,2.692,1.987,151
40,9,ge,925,0.988,73,75,113,2.708,2.786,1.823,171
40,9,hu,507,0.542,64,67,120,2.763,2.871,1.612,87
40,9,fr1,926,0.989,71,76,115,2.3,2.45,1.427,128
40,9,by,925,0.988,80,78,146,2.268,2.22,1.593,106
40,9,ee,925,0.988,103,80,4129,3.104,2.4,2.069,121
40,9,al,925,0.988,93,89,209,2.425,2.314,1.555,126
40,9,cz,925,0.988,68,69,101,2.663,2.691,1.707,170
40,9,lt,925,0.988,75,77,134,2.202,2.258,1.502,112
40,9,ch,924,0.987,70,72,97,2.716,2.78,1.758,165
40,9,rs,924,0.987,77,78,106,2.328,2.358,1.54,134
40,9,pl,925,0.988,68,68,118,2.671,2.679,1.695,152
40,9,hr,925,0.988,72,76,129,2.383,2.512,1.442,122
40,10,de2,936,1.0,49,47,126,2.496,2.381,1.232,159
40,10,fr2,936,1.0,62,58,150,1.968,1.854,1.026,108
40,10,rs,936,1.0,64,66,126,1.92,1.965,1.075,109
40,10,hr,936,1.0,57,56,93,1.894,1.851,0.955,115
40,10,ua,936,1.0,66,58,178,2.074,1.824,1.099,102
40,10,ge,936,1.0,56,56,108,2.031,2.022,1.125,113
40,10,is,936,1.0,68,67,146,1.865,1.84,1.132,114
40,10,by,936,1.0,70,65,235,2.004,1.85,1.173,93
40,10,se,936,1.0,70,70,129,1.726,1.717,1.173,100
40,10,al,936,1.0,67,67,137,1.813,1.815,0.956,97
40,10,gr,936,1.0,62,57,157,2.09,1.916,1.036,118
40,10,sk,936,1.0,60,57,112,1.99,1.884,1.003,113
40,10,nl,936,1.0,53,52,107,2.196,2.157,1.323,143
40,10,lt,936,1.0,68,67,124,2.0,1.965,1.137,109
40,10,me,936,1.0,62,62,97,1.855,1.846,1.039,107
40,10,fi,936,1.0,81,82,152,1.602,1.623,1.156,89
40,10,md,936,1.0,92,91,187,2.155,2.125,1.318,111
40,10,ch,936,1.0,54,54,96,2.136,2.149,1.073,123
40,10,cy,936,1.0,55,56,104,2.082,2.12,1.1,120
40,10,at,936,1.0,51,47,123,2.333,2.131,1.029,151
40,10,mt,936,1.0,65,67,107,1.768,1.815,0.933,114
40,10,ie,936,1.0,67,68,117,1.735,1.756,1.119,98
40,10,lv,936,1.0,69,68,114,1.75,1.722,1.152,94
40,10,dk,936,1.0,60,58,176,1.887,1.839,1.19,115
40,10,si,936,1.0,59,57,111,1.96,1.884,0.988,114
40,10,bg,936,1.0,62,59,111,1.97,1.886,1.027,106
40,10,pl,936,1.0,53,49,94,2.09,1.93,1.061,123
40,10,be,936,1.0,62,60,113,1.922,1.888,1.232,110
40,10,es,936,1.0,70,68,134,1.905,1.855,1.164,99
40,10,am,936,1.0,59,57,109,1.984,1.933,1.17,97
40,10,fr1,936,1.0,61,59,108,1.996,1.934,1.218,118
40,10,uk,936,1.0,62,58,183,2.137,2.002,1.239,119
40,10,az,936,1.0,62,58,167,2.103,1.967,1.24,94
40,10,tr,932,0.996,60,56,202,2.275,2.12,1.202,130
40,10,de1,936,1.0,56,56,137,2.215,2.229,1.391,132
40,10,ee,936,1.0,74,69,232,2.195,2.039,1.486,108
40,10,pt,936,1.0,66,67,172,1.801,1.827,1.101,114
40,10,hu,936,1.0,52,54,96,2.188,2.265,1.043,139
40,10,cz,936,1.0,56,53,129,2.167,2.047,1.122,126
40,10,it,936,1.0,56,56,124,2.065,2.06,0.935,132
