num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
35,2,AVG,771.5,0.918,71,67,158,2.24,2.1,1.28,105
35,3,AVG,812.3,0.995,77,78,153,2.41,2.46,1.4,122
35,4,AVG,815.6,0.999,69,67,138,2.24,2.16,1.31,100
35,5,AVG,816.0,1.0,66,62,150,2.11,1.98,1.17,101
35,6,AVG,815.8,1.0,78,78,264,2.51,2.53,1.44,118
35,7,AVG,815.6,1.0,70,65,138,2.21,2.05,1.25,99
35,8,AVG,815.9,1.0,70,66,150,2.2,2.07,1.25,110
35,9,AVG,816.0,1.0,77,79,140,2.48,2.55,1.6,116
35,10,AVG,779.0,0.955,71,68,148,2.22,2.13,1.27,94
35,AVG,AVG,802.9,0.984,72,71,158,2.3,2.25,1.35,108
40,1,AVG,933.9,0.998,74,75,146,2.33,2.37,1.34,129
40,2,AVG,916.4,0.979,64,62,126,2.05,1.99,1.16,112
40,3,AVG,936.0,1.0,66,63,133,2.09,2.01,1.19,129
40,4,AVG,874.3,0.911,66,64,123,2.13,2.07,1.2,110
40,5,AVG,936.0,1.0,62,61,123,2.0,1.97,1.12,124
40,6,AVG,903.6,0.965,62,60,129,2.02,1.96,1.14,120
40,7,AVG,936.0,1.0,65,63,134,2.07,1.99,1.18,114
40,8,AVG,893.5,0.955,64,61,145,2.07,1.97,1.16,108
40,9,AVG,914.5,0.977,75,77,234,2.45,2.5,1.57,132
40,10,AVG,935.9,1.0,62,61,136,2.01,1.95,1.13,114
40,AVG,AVG,918.0,0.981,66,65,143,2.12,2.08,1.22,119
