num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
15,9,ie,333,0.991,1472,124,20177,42.054,3.543,29.438,40
15,9,es,326,0.97,2061,116,20125,61.383,3.47,41.214,45
15,9,al,327,0.973,2041,140,20281,51.962,3.564,34.023,56
15,9,dk,335,0.997,1459,99,16167,45.391,3.08,29.18,60
15,9,hr,332,0.988,1202,106,20167,34.355,3.029,24.049,57
15,10,ge,334,0.994,2180,94,20743,80.332,3.463,54.511,56
15,10,gr,327,0.973,1660,95,20226,56.692,3.244,33.206,60
15,10,lt,320,0.952,2769,151,20185,84.281,4.596,55.384,63
15,10,si,332,0.988,1376,97,16162,45.85,3.233,27.51,61
15,10,by,330,0.982,2129,132,20107,64.795,4.002,42.58,64
15,10,am,328,0.976,1762,104,20142,61.654,3.622,44.038,51
15,10,sk,333,0.991,2165,100,20183,72.154,3.333,43.293,58
15,10,cy,330,0.982,1499,85,20161,58.303,3.306,37.48,55
15,10,nl,333,0.991,1406,81,16110,57.89,3.335,35.147,60
15,10,de2,335,0.997,1548,71,20119,80.244,3.681,51.585,75
15,10,se,324,0.964,2313,132,20198,55.827,3.174,38.547,51
15,10,mt,335,0.997,1436,119,20416,39.42,3.267,23.934,50
15,10,is,332,0.988,2085,122,20231,56.136,3.285,41.701,48
15,10,uk,332,0.988,1879,97,20143,64.153,3.312,46.969,57
15,10,it,334,0.994,1762,92,20122,64.928,3.408,35.247,66
