num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
35,3,AVG,807.3,0.989,1365,92,19949,42.45,2.86,24.75,129
35,4,AVG,807.1,0.989,1303,84,19976,42.54,2.7,24.66,108
35,5,AVG,807.7,0.99,1231,81,20082,39.57,2.57,21.96,106
35,6,AVG,807.8,0.99,1255,90,19663,40.52,2.89,23.23,121
35,7,AVG,795.2,0.974,1319,84,19956,42.16,2.64,23.91,108
35,8,AVG,772.9,0.947,1317,85,19364,42.88,2.69,23.97,111
35,9,AVG,806.3,0.988,1351,90,19712,43.56,2.9,28.1,125
35,10,AVG,807.3,0.989,1342,85,19978,42.33,2.65,24.16,107
35,AVG,AVG,800.5,0.981,1294,86,19788,41.46,2.74,24.23,115
40,1,AVG,882.0,0.942,1164,88,19161,36.65,2.75,21.19,133
40,2,AVG,926.0,0.989,1189,80,19964,38.29,2.56,21.64,131
40,3,AVG,890.4,0.951,1276,80,19927,41.2,2.55,23.31,123
40,4,AVG,915.0,0.978,1118,81,19780,36.56,2.6,20.38,130
40,5,AVG,924.0,0.987,1142,77,19671,37.01,2.49,20.75,123
40,6,AVG,846.4,0.904,1111,174,19266,36.14,4.71,20.41,113
40,7,AVG,926.9,0.99,1244,80,19880,39.7,2.52,22.64,121
40,8,AVG,926.5,0.99,1236,79,19868,40.31,2.55,22.67,124
40,9,AVG,928.4,0.992,1245,89,20164,40.39,2.86,25.88,126
40,10,AVG,926.6,0.99,1175,77,19465,37.91,2.47,21.34,126
40,AVG,AVG,909.2,0.971,1190,90,19715,38.42,2.81,22.02,125
