num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
30,2,ua,690,0.991,1105,87,20250,34.093,2.684,18.418,84
30,2,no,684,0.983,1179,98,20170,29.739,2.471,19.655,84
30,2,bg,682,0.98,1096,79,20180,34.922,2.518,18.264,85
30,2,by,690,0.991,1452,94,20344,40.496,2.635,24.204,80
30,2,hr,687,0.987,1356,79,20188,43.215,2.518,22.601,96
30,2,de2,696,1.0,1073,57,20084,52.759,2.802,26.834,136
30,2,be,696,1.0,1294,93,20170,40.365,2.9,25.889,119
30,2,lu,692,0.994,1090,80,20103,40.002,2.937,27.242,118
30,2,lt,680,0.977,1540,102,20192,42.937,2.844,25.663,78
30,2,pl,689,0.99,1059,67,20287,40.409,2.557,21.18,109
30,2,pt,680,0.977,1322,108,20213,35.181,2.873,22.038,103
30,2,ie,672,0.966,1023,114,16172,26.035,2.9,17.058,96
30,2,fr2,683,0.981,1428,94,20168,43.577,2.869,23.792,100
30,2,il,688,0.989,1113,78,20100,40.841,2.863,22.251,104
30,2,md,683,0.981,2340,143,20449,53.86,3.291,33.43,94
30,2,ch,694,0.997,1553,85,20186,57.752,3.16,31.067,122
30,2,mk,686,0.986,1226,86,20088,38.648,2.711,20.434,90
30,2,az,694,0.997,1305,88,20260,43.516,2.933,26.11,99
30,2,dk,686,0.986,1183,86,20137,38.54,2.802,23.656,105
30,2,fi,671,0.964,1936,116,20225,39.529,2.369,27.651,68
30,2,sk,692,0.994,1371,77,20195,43.689,2.454,22.849,95
30,3,by,672,0.966,1704,96,16162,48.941,2.756,28.408,96
30,3,ee,671,0.964,2180,109,20147,64.51,3.226,43.6,95
30,3,tr,676,0.971,1298,82,20131,47.65,3.01,25.961,114
30,3,fr1,680,0.977,1069,87,16341,35.231,2.867,21.382,122
30,3,es,677,0.973,1201,101,20200,32.542,2.737,20.011,83
30,3,me,679,0.976,1243,97,20162,36.418,2.841,20.721,110
30,3,mk,678,0.974,1593,87,20188,50.223,2.742,26.555,96
30,3,gr,675,0.97,1200,85,20102,40.452,2.866,19.993,89
30,3,it,676,0.971,1262,86,20228,45.737,3.136,21.029,109
30,3,nl,675,0.97,1293,78,20193,54.349,3.278,32.328,139
30,3,cz,678,0.974,1068,78,20202,41.291,3.016,21.357,118
30,3,cy,674,0.968,1423,85,20134,52.905,3.16,28.459,122
30,3,de1,679,0.976,1438,77,20111,57.936,3.101,35.961,133
30,3,lt,674,0.968,2163,113,20147,63.347,3.31,36.042,92
30,3,pl,678,0.974,1496,77,20212,59.416,3.059,29.913,115
30,3,mt,672,0.966,1043,100,16329,28.008,2.685,14.901,81
30,3,am,675,0.97,1434,86,20193,49.513,2.969,28.684,116
30,3,be,671,0.964,1453,90,20230,45.814,2.837,29.068,98
30,3,fr2,674,0.968,1481,90,20133,47.187,2.868,24.678,110
30,3,ge,678,0.974,1877,87,20122,67.199,3.115,37.539,126
30,3,is,662,0.951,1377,97,20186,38.766,2.731,27.537,86
30,3,rs,676,0.971,1418,98,20165,41.537,2.871,23.633,116
30,3,lu,255,0.366,1057,80,20121,39.291,2.974,26.42,56
30,3,no,668,0.96,1703,107,20187,42.567,2.675,28.378,88
30,3,dk,676,0.971,1216,90,20161,39.632,2.933,24.326,106
30,3,at,675,0.97,1226,76,16134,55.564,3.444,24.525,130
30,3,fi,648,0.931,1935,142,20203,38.977,2.87,27.649,90
30,3,al,672,0.966,1302,94,20231,34.954,2.524,18.596,87
30,3,sk,670,0.963,1732,85,20301,57.084,2.801,28.87,109
30,3,il,678,0.974,1101,85,16132,40.408,3.12,22.015,112
30,4,ge,684,0.983,1097,70,16143,40.782,2.603,21.938,83
30,4,si,675,0.97,1042,76,20175,33.579,2.449,17.369,77
30,4,dk,681,0.978,1213,85,20171,41.372,2.9,24.253,93
30,4,cy,682,0.98,1294,67,16105,48.72,2.523,25.872,101
30,4,am,680,0.977,1275,116,20172,44.551,4.07,25.502,88
30,4,lv,668,0.96,1608,108,20193,41.632,2.796,32.157,75
30,4,lu,683,0.981,1325,86,16172,50.569,3.282,33.131,98
30,4,de1,679,0.976,1576,76,20109,66.235,3.194,39.398,107
30,4,lt,679,0.976,1671,98,20135,49.456,2.9,27.854,75
30,4,hu,681,0.978,1060,73,20131,43.921,3.024,21.203,109
30,4,mt,662,0.951,2345,108,20197,59.644,2.747,33.495,96
30,4,se,676,0.971,1410,93,20177,37.176,2.452,23.502,73
30,4,rs,679,0.976,945,95,20189,27.964,2.811,15.75,79
30,4,ie,675,0.97,1424,111,20194,36.533,2.849,28.471,85
30,4,fr1,370,0.532,1493,77,20904,47.06,2.427,29.859,55
30,4,sk,680,0.977,1273,80,20131,41.01,2.578,21.212,83
30,4,by,671,0.964,1769,79,20188,51.315,2.291,29.491,75
30,4,cz,678,0.974,1045,68,20111,40.405,2.649,20.899,83
30,4,de2,681,0.978,1072,58,16112,56.514,3.058,26.795,114
30,4,pl,682,0.98,1216,66,20161,48.992,2.658,24.327,102
30,4,az,678,0.974,1227,87,20112,42.873,3.04,24.541,85
30,4,ch,681,0.978,1220,79,20174,47.182,3.055,24.405,104
30,4,me,680,0.977,1278,96,20282,37.816,2.841,21.299,83
30,4,fi,668,0.96,1410,113,20254,29.635,2.375,20.146,75
30,4,at,684,0.983,1018,65,16101,44.742,2.856,20.365,98
30,4,bg,681,0.978,1339,88,20201,41.313,2.715,22.318,79
30,4,fr2,672,0.966,1362,87,20142,40.31,2.574,22.703,92
30,4,no,675,0.97,1117,98,16181,29.177,2.56,18.613,73
30,4,is,673,0.967,1192,96,20194,33.549,2.703,23.832,81
30,4,be,682,0.98,1046,89,20174,33.338,2.836,20.922,102
30,5,by,661,0.95,1296,88,20159,37.207,2.527,21.597,86
30,5,se,666,0.957,1140,107,20174,28.007,2.63,18.993,87
30,5,me,668,0.96,1261,96,20212,37.708,2.87,21.021,85
30,5,ro,662,0.951,1455,95,20173,43.965,2.87,24.256,81
30,5,dk,665,0.955,1202,88,16167,37.485,2.744,24.042,116
30,5,hu,672,0.966,1234,79,20084,51.868,3.32,24.682,113
30,5,uk,667,0.958,1147,87,20139,37.801,2.867,28.677,99
30,5,az,673,0.967,977,102,20112,32.936,3.44,19.535,107
30,5,pt,664,0.954,1652,99,20262,43.559,2.61,33.044,82
30,5,sk,668,0.96,1139,79,20251,38.392,2.664,18.975,87
30,5,fr2,669,0.961,1577,85,20154,50.808,2.739,26.28,93
30,5,lv,659,0.947,2473,120,20328,60.77,2.949,49.454,102
30,5,pl,673,0.967,1026,76,20105,40.754,3.019,20.518,124
30,5,tr,54,0.078,368,74,8096,13.516,2.716,7.364,17
30,5,fr1,667,0.958,992,90,16170,31.61,2.868,19.838,101
30,5,it,666,0.957,1442,83,20389,54.302,3.126,24.03,98
30,5,ch,674,0.968,1213,78,20135,48.2,3.099,24.266,114
30,5,gr,667,0.958,970,79,16130,33.491,2.727,16.168,94
30,5,ua,668,0.96,953,86,20103,30.38,2.741,15.888,86
30,5,no,661,0.95,1436,113,20196,34.99,2.754,23.93,84
30,5,al,669,0.961,1107,96,20245,30.563,2.651,15.808,98
30,5,il,670,0.963,1363,87,20158,48.787,3.115,27.253,115
30,5,mk,667,0.958,1179,86,20136,37.992,2.771,19.651,101
30,5,si,668,0.96,927,80,20167,31.26,2.698,15.45,94
30,5,at,674,0.968,1421,75,20143,65.396,3.452,28.413,129
30,5,am,669,0.961,1381,94,20444,46.567,3.17,27.619,106
30,5,nl,673,0.967,1340,82,20134,53.961,3.303,33.493,118
30,5,fi,647,0.93,1735,121,20482,34.468,2.403,24.79,82
30,5,ge,661,0.95,1409,85,20133,50.45,3.043,28.183,101
30,5,mt,661,0.95,1685,104,20203,46.527,2.872,24.066,88
30,6,ua,665,0.955,1460,95,20183,45.52,2.962,24.33,128
30,6,al,666,0.957,1231,105,20180,32.461,2.768,17.59,115
30,6,tr,669,0.961,1166,78,20197,45.084,3.016,23.319,119
30,6,nl,672,0.966,944,77,20100,39.12,3.19,23.607,136
30,6,lu,671,0.964,1301,85,20147,48.36,3.16,32.518,120
30,6,is,661,0.95,1619,102,20200,43.879,2.764,26.983,79
30,6,il,666,0.957,1180,80,20105,45.037,3.053,23.605,119
30,6,az,665,0.955,1026,95,16426,35.85,3.319,20.521,127
30,6,am,665,0.955,989,88,20152,34.549,3.075,19.776,115
30,6,bg,663,0.953,1560,93,20189,49.704,2.964,25.995,126
30,6,lt,667,0.958,1666,97,20230,50.859,2.961,27.768,100
30,6,gr,665,0.955,1394,86,20101,45.93,2.834,23.229,133
30,6,hu,672,0.966,1058,76,16197,44.483,3.194,21.168,128
30,6,fr1,669,0.961,1406,90,20144,44.801,2.868,28.117,97
30,6,ee,660,0.948,1655,101,20161,50.003,3.051,33.106,95
30,6,md,21,0.03,90,87,120,2.121,2.051,1.285,7
30,6,mt,664,0.954,1604,107,20234,42.299,2.821,22.921,119
30,6,de1,670,0.963,1406,80,20113,56.635,3.222,35.153,123
30,6,lv,653,0.938,1699,107,20171,44.0,2.771,28.322,85
30,6,ge,669,0.961,1876,86,20147,68.858,3.157,37.516,123
30,6,fi,660,0.948,1906,136,20340,37.089,2.647,27.223,103
30,6,cz,669,0.961,1094,77,20161,42.858,3.018,21.872,124
30,6,by,660,0.948,2118,92,20221,62.044,2.695,35.301,83
30,6,me,664,0.954,1060,98,20205,31.695,2.93,17.669,103
30,6,pt,661,0.95,1448,108,20162,38.515,2.873,24.127,78
30,6,ch,666,0.957,1473,81,20115,58.505,3.218,29.454,132
30,6,hr,666,0.957,1160,86,16212,38.215,2.834,19.327,116
30,6,cy,667,0.958,1373,81,20130,53.072,3.132,27.451,126
30,6,uk,663,0.953,1149,86,20144,39.673,2.969,22.983,103
30,6,pl,669,0.961,1142,74,20166,46.64,3.023,22.838,123
30,7,gr,688,0.989,1280,87,20171,42.189,2.867,21.337,92
30,7,ro,689,0.99,1780,90,20185,57.349,2.9,29.663,84
30,7,bg,687,0.987,977,85,20198,32.935,2.866,16.278,89
30,7,sk,685,0.984,1403,81,16173,47.876,2.764,23.388,90
30,7,de1,688,0.989,1438,79,20121,54.873,3.014,35.951,127
30,7,az,691,0.993,1219,93,20153,40.64,3.1,24.384,115
30,7,hr,691,0.993,1511,86,20182,51.542,2.934,25.179,92
30,7,se,677,0.973,1688,109,20194,41.489,2.679,28.136,109
30,7,hu,689,0.99,1132,76,20074,48.984,3.29,22.634,125
30,7,at,691,0.993,1160,74,20114,53.403,3.406,23.203,136
30,7,md,671,0.964,1737,98,20260,42.697,2.408,24.819,78
30,7,mt,684,0.983,1621,112,20216,41.965,2.9,23.153,100
30,7,no,683,0.981,1979,111,20199,48.216,2.705,32.975,97
30,7,lt,668,0.96,1603,99,20174,45.145,2.787,26.724,96
30,7,me,694,0.997,1547,92,16542,47.216,2.824,25.779,85
30,7,uk,690,0.991,1236,98,20202,38.529,3.072,24.712,102
30,7,ua,689,0.99,1116,97,16123,35.557,3.091,18.596,93
30,7,mk,679,0.976,1285,86,20203,42.355,2.834,21.421,93
30,7,lu,694,0.997,1708,78,20120,61.928,2.828,42.709,120
30,7,ge,691,0.993,1734,107,20133,62.873,3.879,34.689,106
30,7,cz,688,0.989,1128,77,20266,44.201,3.018,22.558,118
30,7,pl,691,0.993,1386,83,20166,53.589,3.209,27.719,113
30,7,pt,686,0.986,1448,109,20247,35.889,2.702,24.132,90
30,7,nl,687,0.987,1151,82,16271,46.351,3.303,28.77,127
30,7,fi,654,0.94,1558,137,20259,30.956,2.721,22.264,81
30,7,rs,691,0.993,1405,99,20314,42.894,3.022,23.419,89
30,7,is,683,0.981,2076,143,20188,52.821,3.638,34.607,105
30,7,am,691,0.993,1232,97,20187,41.065,3.233,24.639,113
30,7,by,681,0.978,1163,97,20193,32.752,2.731,19.388,80
30,7,es,689,0.99,1172,118,20138,29.037,2.925,19.525,110
30,8,az,692,0.994,1054,67,20150,37.291,2.37,21.089,90
30,8,fr1,690,0.991,1635,96,20192,50.427,2.962,32.691,98
30,8,il,694,0.997,1557,75,16129,58.626,2.825,31.132,93
30,8,tr,694,0.997,1053,59,20139,41.268,2.312,21.061,101
30,8,se,687,0.987,1587,108,20218,38.356,2.61,26.453,96
30,8,at,694,0.997,1187,58,20179,55.504,2.713,23.733,112
30,8,bg,689,0.99,1083,69,16188,36.949,2.354,18.05,97
30,8,me,692,0.994,1009,84,20109,31.462,2.604,16.816,82
30,8,de2,695,0.999,1190,52,16171,63.897,2.793,29.745,118
30,8,pt,687,0.987,1316,103,20204,33.47,2.62,21.929,104
30,8,hu,690,0.991,1144,60,20139,51.057,2.677,22.888,111
30,8,md,682,0.98,1949,99,20228,48.723,2.475,27.842,84
30,8,sk,692,0.994,1279,74,20167,44.161,2.555,21.319,84
30,8,fi,683,0.981,1453,109,20209,28.466,2.136,20.754,76
30,8,lt,686,0.986,2198,108,20178,63.743,3.146,36.634,83
30,8,rs,690,0.991,1127,71,20229,35.144,2.214,18.784,91
30,8,mk,691,0.993,978,76,20198,32.596,2.533,16.298,79
30,8,al,687,0.987,1728,106,20144,45.967,2.82,24.682,104
30,8,dk,684,0.983,1398,87,20161,43.115,2.684,27.951,99
30,8,lu,684,0.983,1443,69,20152,54.336,2.599,36.068,91
30,8,pl,691,0.993,1209,67,20108,48.68,2.699,24.172,104
30,8,ch,686,0.986,1282,65,16127,50.234,2.547,25.637,98
30,8,ua,692,0.994,1146,75,20521,36.92,2.417,19.097,86
30,8,ie,677,0.973,1222,111,20181,30.277,2.751,20.358,105
30,8,cz,694,0.997,1048,57,20074,42.818,2.328,20.966,96
30,8,am,695,0.999,1263,79,20156,44.66,2.794,25.256,84
30,8,ro,691,0.993,1200,86,20206,39.555,2.834,20.005,81
30,8,by,679,0.976,1523,86,20143,44.155,2.494,25.376,78
30,8,fr2,691,0.993,1062,80,20187,32.778,2.468,17.708,111
30,8,de1,691,0.993,1030,74,20104,40.37,2.9,25.753,102
30,9,by,692,0.994,1159,100,20180,32.635,2.801,23.182,83
30,9,hr,689,0.99,1667,98,20167,51.983,3.056,33.341,97
30,9,am,687,0.987,1464,88,20113,49.939,3.002,36.593,112
30,9,uk,693,0.996,1512,86,20141,57.695,3.282,37.8,87
30,9,at,688,0.989,1086,76,20137,45.641,3.194,27.149,126
30,9,tr,687,0.987,1475,81,16196,55.564,3.051,36.883,122
30,9,ee,685,0.984,2390,142,20223,70.719,4.202,47.797,115
30,9,lt,690,0.991,1212,96,16168,34.803,2.756,24.242,91
30,9,se,669,0.961,1386,98,20242,35.261,2.493,23.102,85
30,9,nl,696,1.0,1049,75,20149,46.112,3.295,26.236,123
30,9,pl,690,0.991,1351,86,16159,52.229,3.325,33.769,118
30,9,be,685,0.984,1192,86,20145,40.203,2.9,23.845,104
30,9,ge,690,0.991,1871,84,20149,66.161,2.971,46.769,124
30,9,is,686,0.986,1396,98,20204,41.725,2.915,27.913,83
30,9,dk,692,0.994,1663,89,20137,55.426,2.967,33.256,108
30,9,ua,688,0.989,1125,99,20146,33.626,2.96,22.494,88
30,9,az,693,0.996,1417,88,20134,48.347,3.002,35.427,114
30,9,no,676,0.971,1389,99,20141,35.324,2.518,23.144,75
30,9,mk,685,0.984,1741,97,20152,53.153,2.961,34.824,88
30,9,il,694,0.997,1111,77,20151,43.523,3.018,27.765,118
30,9,es,685,0.984,1463,97,20227,40.402,2.679,29.257,87
30,9,pt,692,0.994,1571,98,20175,45.103,2.814,31.417,90
30,9,ie,686,0.986,1628,98,20176,45.388,2.733,32.554,85
30,9,cy,688,0.989,1360,81,20130,54.015,3.218,33.992,108
30,9,bg,691,0.993,1179,87,20165,36.36,2.684,23.572,98
30,9,ro,691,0.993,1315,97,20201,38.517,2.841,26.298,105
30,9,rs,689,0.99,1457,100,20101,41.426,2.843,29.141,105
30,9,ch,683,0.981,1598,79,20130,61.794,3.055,39.953,115
30,9,al,690,0.991,1569,114,20141,39.908,2.887,26.147,86
30,9,fr1,686,0.986,1328,88,20151,45.325,3.002,33.212,94
30,10,de2,691,0.993,1400,56,20098,70.011,2.8,35.005,128
30,10,by,691,0.993,1347,94,20237,39.444,2.754,22.442,89
30,10,cy,693,0.996,1003,67,20138,37.291,2.491,20.06,99
30,10,fr1,688,0.989,1194,87,20149,38.472,2.803,23.879,96
30,10,ua,692,0.994,1394,89,20100,44.434,2.836,23.238,91
30,10,tr,691,0.993,1300,76,20134,48.977,2.862,26.009,103
30,10,md,672,0.966,1995,148,20570,45.907,3.418,28.494,114
30,10,it,690,0.991,1082,67,20177,41.277,2.557,18.029,113
30,10,nl,694,0.997,1186,64,20067,46.472,2.528,29.646,104
30,10,at,694,0.997,1266,62,20080,58.276,2.831,25.32,123
30,10,fi,681,0.978,2461,160,20234,47.26,3.073,35.154,87
30,10,is,683,0.981,1493,98,20233,39.019,2.56,24.891,86
30,10,hr,684,0.983,1347,79,16183,44.91,2.633,22.455,103
30,10,uk,688,0.989,1327,76,20174,43.731,2.505,26.54,96
30,10,mt,682,0.98,1600,86,16705,44.603,2.398,22.851,86
30,10,fr2,690,0.991,1511,79,20181,49.231,2.574,25.181,100
30,10,ch,692,0.994,1665,67,20157,67.076,2.699,33.307,124
30,10,rs,693,0.996,1020,101,20213,30.169,2.989,16.992,100
30,10,al,679,0.976,1020,82,20211,28.432,2.287,14.566,96
30,10,az,691,0.993,1413,77,20275,47.652,2.597,28.262,93
30,10,si,695,0.999,1654,86,20234,55.13,2.867,27.565,101
30,10,pl,693,0.996,1640,66,20362,66.985,2.696,32.8,122
30,10,sk,683,0.981,2339,87,20210,77.965,2.9,38.983,90
30,10,am,692,0.994,1278,86,20168,43.097,2.883,25.561,88
30,10,se,689,0.99,1860,113,20407,43.852,2.664,30.999,97
30,10,pt,688,0.989,2020,106,20216,53.248,2.808,33.663,108
30,10,lt,687,0.987,2352,140,20235,70.305,4.186,39.193,93
30,10,gr,690,0.991,1392,77,20098,48.057,2.658,23.2,99
30,10,lv,658,0.945,2367,111,20220,59.173,2.775,39.449,103
30,10,ge,688,0.989,1309,80,20184,46.88,2.864,26.188,107
