num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
15,3,it,336,1.0,87,96,267,3.214,3.537,1.454,44
15,3,no,336,1.0,108,97,215,2.741,2.469,1.794,46
15,3,fi,336,1.0,143,112,339,2.936,2.306,2.037,47
15,3,cy,336,1.0,81,76,193,2.988,2.8,1.622,56
15,3,cz,336,1.0,69,65,175,2.917,2.758,1.375,58
15,3,al,336,1.0,112,107,482,3.062,2.937,1.594,40
15,3,mk,336,1.0,75,75,168,2.567,2.561,1.253,42
15,3,il,336,1.0,82,77,162,2.958,2.764,1.648,56
15,3,de1,336,1.0,85,76,194,3.51,3.129,2.131,62
15,4,cz,336,1.0,75,75,174,3.179,3.182,1.873,60
15,4,by,336,1.0,82,82,144,2.675,2.67,2.054,52
15,4,at,336,1.0,63,66,133,3.244,3.422,2.085,62
15,4,me,336,1.0,94,87,224,3.001,2.768,1.886,61
15,4,sk,336,1.0,81,76,213,2.99,2.8,2.029,52
15,4,fr1,336,1.0,99,96,208,3.156,3.055,1.984,53
15,4,ge,336,1.0,90,76,242,3.601,3.04,2.251,61
15,4,az,336,1.0,87,76,221,3.275,2.876,2.164,63
15,4,fr2,336,1.0,102,87,254,3.315,2.833,2.036,51
15,4,lv,336,1.0,100,89,246,2.65,2.351,2.006,38
15,4,de1,336,1.0,91,76,195,3.759,3.129,3.043,62
15,4,ch,336,1.0,76,75,177,3.243,3.182,1.911,59
15,4,pl,336,1.0,66,67,125,3.095,3.127,2.211,63
15,4,bg,336,1.0,73,76,152,2.557,2.677,1.827,49
15,4,be,336,1.0,102,90,238,3.095,2.739,2.542,67
15,5,tr,336,1.0,92,87,162,2.997,2.833,1.841,78
15,5,ch,336,1.0,85,78,173,3.138,2.874,1.704,74
15,5,am,336,1.0,95,90,163,2.942,2.816,1.892,75
15,5,az,336,1.0,101,86,288,3.146,2.676,2.022,72
15,5,se,336,1.0,128,135,207,3.27,3.436,2.141,78
15,5,fr1,336,1.0,97,97,226,3.023,3.018,1.943,69
15,5,me,336,1.0,117,116,254,2.973,2.953,1.946,75
15,5,mt,336,1.0,103,91,223,2.474,2.197,1.464,62
15,5,fr2,336,1.0,95,85,232,2.838,2.532,1.588,60
15,5,mk,336,1.0,119,112,203,3.133,2.958,1.977,79
15,5,fi,336,1.0,141,145,246,2.899,2.985,2.012,56
15,5,no,336,1.0,120,126,182,2.989,3.138,1.993,81
15,5,il,336,1.0,90,80,199,3.005,2.667,1.803,75
15,5,pt,336,1.0,105,108,244,2.816,2.908,2.092,71
15,5,lv,336,1.0,162,145,341,3.665,3.274,3.246,79
15,6,ge,336,1.0,84,81,130,2.857,2.766,2.092,57
15,6,pt,336,1.0,88,90,139,2.402,2.471,1.75,51
15,6,fr1,336,1.0,97,100,177,3.075,3.182,1.933,62
15,6,ua,336,1.0,89,86,201,2.642,2.562,1.774,63
15,6,lu,336,1.0,82,79,130,2.936,2.836,2.044,62
15,6,al,336,1.0,116,113,172,3.017,2.93,2.327,61
15,6,lt,336,1.0,86,85,195,2.723,2.705,1.712,54
15,6,cz,336,1.0,91,81,199,3.253,2.908,2.266,61
15,6,uk,336,1.0,75,78,154,2.709,2.8,1.886,66
15,6,de1,336,1.0,75,75,172,3.07,3.088,1.864,70
15,6,ee,336,1.0,88,86,205,2.864,2.8,1.759,55
15,6,lv,336,1.0,86,90,166,2.464,2.571,1.725,50
15,6,hr,336,1.0,89,86,255,2.718,2.617,1.786,59
15,6,is,336,1.0,94,88,263,2.698,2.514,1.888,53
15,6,pl,336,1.0,76,69,187,3.046,2.76,1.904,68
15,7,rs,336,1.0,93,87,212,2.713,2.538,1.55,48
15,7,am,334,0.994,91,79,215,3.115,2.698,1.824,71
15,7,sk,336,1.0,87,80,253,2.825,2.605,1.446,53
15,7,lu,336,1.0,78,77,195,2.968,2.914,1.961,70
15,7,hu,336,1.0,81,75,195,3.238,3.0,1.619,71
15,7,gr,336,1.0,80,78,219,2.54,2.466,1.33,55
15,7,nl,336,1.0,69,74,100,2.945,3.139,2.314,73
15,7,az,336,1.0,87,80,156,2.979,2.732,1.745,68
15,7,lt,336,1.0,100,84,242,2.844,2.414,1.659,64
15,7,uk,336,1.0,90,87,218,2.858,2.768,2.245,62
15,7,by,336,1.0,101,85,310,2.881,2.429,1.681,63
15,7,at,336,1.0,74,68,169,3.254,2.975,1.488,68
15,7,fi,336,1.0,109,107,241,2.254,2.203,1.825,53
15,7,se,336,1.0,106,98,327,2.692,2.495,2.115,53
15,7,es,336,1.0,117,111,315,2.863,2.726,1.943,62
15,8,ch,336,1.0,82,75,242,3.202,2.917,1.646,64
15,8,at,336,1.0,75,70,270,3.504,3.267,1.502,61
15,8,az,336,1.0,94,82,224,3.461,3.021,1.879,62
15,8,fi,336,1.0,164,159,367,3.106,3.008,2.345,52
15,8,fr1,336,1.0,97,86,323,2.892,2.562,1.942,57
15,8,lt,336,1.0,90,91,247,2.804,2.831,1.502,47
15,8,il,336,1.0,81,76,181,3.078,2.876,1.627,65
15,8,cz,336,1.0,90,76,324,3.709,3.129,1.801,57
15,8,bg,336,1.0,76,76,210,2.583,2.595,1.261,47
15,8,tr,336,1.0,81,76,234,3.167,2.956,1.629,59
15,8,md,336,1.0,100,92,232,2.509,2.3,1.434,54
15,8,rs,336,1.0,95,86,272,2.96,2.676,1.586,54
15,8,by,326,0.97,90,85,228,2.79,2.644,1.495,47
15,8,pl,336,1.0,72,69,217,3.146,3.019,1.438,54
15,8,de1,336,1.0,84,77,174,3.275,2.994,2.106,65
15,9,rs,336,1.0,94,89,181,2.479,2.351,1.877,50
15,9,am,336,1.0,84,84,149,2.681,2.657,2.106,51
15,9,az,336,1.0,93,86,194,2.946,2.752,2.314,51
15,9,se,336,1.0,105,100,224,2.541,2.414,1.754,35
15,9,es,336,1.0,91,104,219,2.72,3.098,1.827,45
15,9,il,336,1.0,84,77,200,3.254,2.994,2.092,47
15,9,dk,336,1.0,88,86,170,2.739,2.676,1.761,50
15,9,bg,336,1.0,92,87,160,2.572,2.436,1.837,52
15,9,fr1,336,1.0,84,95,184,3.018,3.41,2.102,51
15,9,ie,336,1.0,92,105,182,2.624,3.0,1.837,39
15,9,uk,336,1.0,82,96,172,3.197,3.733,2.055,48
15,9,pt,336,1.0,91,105,180,2.768,3.196,1.819,43
15,9,al,336,1.0,120,114,244,3.056,2.902,2.001,54
15,9,pl,336,1.0,93,86,195,3.185,2.937,2.332,51
15,9,hr,336,1.0,94,91,175,2.694,2.6,1.886,51
15,10,uk,336,1.0,74,85,140,2.513,2.902,1.84,42
15,10,si,336,1.0,83,76,159,2.775,2.533,1.665,53
15,10,lt,336,1.0,99,86,296,3.017,2.617,1.983,53
15,10,ge,336,1.0,83,76,261,3.049,2.8,2.069,51
15,10,is,336,1.0,90,96,154,2.424,2.585,1.801,38
15,10,by,336,1.0,94,86,181,2.874,2.617,1.889,56
15,10,nl,336,1.0,69,75,152,2.858,3.088,1.735,48
15,10,cy,336,1.0,67,75,144,2.611,2.917,1.679,47
15,10,am,336,1.0,83,80,186,2.914,2.8,2.081,42
15,10,de2,335,0.997,77,69,303,3.987,3.578,2.563,56
15,10,sk,326,0.97,86,78,182,2.879,2.6,1.727,53
15,10,mt,336,1.0,99,91,248,2.708,2.498,1.644,45
15,10,gr,336,1.0,85,78,227,2.888,2.663,1.692,52
15,10,se,336,1.0,108,97,238,2.616,2.341,1.806,37
15,10,it,336,1.0,75,76,174,2.762,2.818,1.499,56
